TimeGenerated,TotalBytesSent,baseline,score,anomalies
"2019-05-06T17:00:00Z",402634638,537753963,"-1.1789292254564947",0
"2019-05-06T18:00:00Z",348130418,424510374,"-0.09397233410938484",0
"2019-05-06T19:00:00Z",330143017,449308692,"-0.8842542571142157",0
"2019-05-06T20:00:00Z",412007535,384917009,0,0
"2019-05-06T21:00:00Z",354978767,393124060,0,0
"2019-05-06T22:00:00Z",383963655,451471221,0,0
"2019-05-06T23:00:00Z",426783985,398097017,0,0
"2019-05-07T00:00:00Z",402920595,479170002,"-0.09156100569615545",0
"2019-05-07T01:00:00Z",216671778,305958421,"-0.3323677948754185",0
"2019-05-07T02:00:00Z",186952988,239657577,0,0
"2019-05-07T03:00:00Z",256555183,303003481,0,0
"2019-05-07T04:00:00Z",237640219,277530138,0,0
"2019-05-07T05:00:00Z",459615281,470459899,0,0
"2019-05-07T06:00:00Z",450916734,455307042,0,0
"2019-05-07T07:00:00Z",439791726,497919841,0,0
"2019-05-07T08:00:00Z",407339745,472090343,0,0
"2019-05-07T09:00:00Z",460514032,522245900,0,0
"2019-05-07T10:00:00Z",473271204,468673483,0,0
"2019-05-07T11:00:00Z",42271963,526325565,"-7.623987358317351","-1"
"2019-05-07T12:00:00Z",452867549,543867955,"-0.36402219325240215",0
"2019-05-07T13:00:00Z",433833905,475005479,0,0
"2019-05-07T14:00:00Z",412908587,452540132,0,0
"2019-05-07T15:00:00Z",399529976,466641755,0,0
"2019-05-07T16:00:00Z",351788448,429435883,"-0.11738356450687881",0
"2019-05-07T17:00:00Z",357793541,486191096,"-1.0547734798329436",0
"2019-05-07T18:00:00Z",420058661,411308877,0,0
"2019-05-07T19:00:00Z",388618694,471473364,"-0.2135647986837754",0
"2019-05-07T20:00:00Z",344244340,451967634,"-0.6729055307907593",0
"2019-05-07T21:00:00Z",384677308,460959999,"-0.09217578261917596",0
"2019-05-07T22:00:00Z",350548288,420735515,0,0
"2019-05-07T23:00:00Z",433051287,511251366,"-0.1275912819676799",0
"2019-05-08T00:00:00Z",434604199,495208287,0,0
"2019-05-08T01:00:00Z",227336212,299834266,"-0.02227091970648288",0
"2019-05-08T02:00:00Z",181142300,285379985,"-0.6085239170180202",0
"2019-05-08T03:00:00Z",225420990,338118899,"-0.764790119819126",0
"2019-05-08T04:00:00Z",242379095,347397372,"-0.6229419872636673",0
"2019-05-08T05:00:00Z",1022669703,1045330030,0,0
"2019-05-08T06:00:00Z",953364734,907081787,0,0
"2019-05-08T07:00:00Z",1033085221,962846024,0,0
"2019-05-08T08:00:00Z",969714599,941125848,0,0
"2019-05-08T09:00:00Z",1013729943,1003225001,0,0
"2019-05-08T10:00:00Z",981345529,986993531,0,0
"2019-05-08T11:00:00Z",1037288750,953640852,"0.08924752394030556",0
"2019-05-08T12:00:00Z",991165062,951488710,0,0
"2019-05-08T13:00:00Z",984493550,919739290,0,0
"2019-05-08T14:00:00Z",978367044,903996559,0,0
"2019-05-08T15:00:00Z",938879683,898737186,0,0
"2019-05-08T16:00:00Z",955831823,905896940,0,0
"2019-05-08T17:00:00Z",905906975,877627852,0,0
"2019-05-08T18:00:00Z",957606717,955267929,0,0
"2019-05-08T19:00:00Z",929509010,886385884,0,0
"2019-05-08T20:00:00Z",1002659157,906188849,"0.3260863181185105",0
"2019-05-08T21:00:00Z",935735110,934139335,0,0
"2019-05-08T22:00:00Z",930332470,941238561,0,0
"2019-05-08T23:00:00Z",956107825,894695668,0,0
"2019-05-09T00:00:00Z",984858191,964549118,0,0
"2019-05-09T01:00:00Z",855085656,718118049,"1.0740995342448576",0
"2019-05-09T02:00:00Z",753446631,758006632,0,0
"2019-05-09T03:00:00Z",806497013,742009979,0,0
"2019-05-09T04:00:00Z",799747641,709336229,"0.21417430965073",0
"2019-05-09T05:00:00Z",1026442326,992804371,0,0
"2019-05-09T06:00:00Z",1077848994,948807213,"0.9277040255735892",0
"2019-05-09T07:00:00Z",1042074279,965618324,0,0
"2019-05-09T08:00:00Z",989569304,1029397090,0,0
"2019-05-09T09:00:00Z",1057453529,973355738,"0.09755734559804624",0
"2019-05-09T10:00:00Z",1057338096,957508936,"0.38812664544402214",0
"2019-05-09T11:00:00Z",1067745732,1036884402,0,0
"2019-05-09T12:00:00Z",1039937078,991582652,0,0
"2019-05-09T13:00:00Z",634395781,1025279198,"-5.903069409478549","-1"
"2019-05-09T14:00:00Z",1038853034,1026271804,0,0
"2019-05-09T15:00:00Z",988661138,926534042,0,0
"2019-05-09T16:00:00Z",971145433,987730962,0,0
"2019-05-09T17:00:00Z",1020524701,905982809,"0.6598810111770272",0
"2019-05-09T18:00:00Z",1023040605,916912912,"0.5044649220500946",0
"2019-05-09T19:00:00Z",1026067148,941490593,"0.10640045746028724",0
"2019-05-09T20:00:00Z",974899180,966245825,0,0
"2019-05-09T21:00:00Z",925481646,895507457,0,0
"2019-05-09T22:00:00Z",1008014066,1002210736,0,0
"2019-05-09T23:00:00Z",978065792,940054608,0,0
"2019-05-10T00:00:00Z",976248064,983716099,0,0
"2019-05-10T01:00:00Z",788591993,843736568,0,0
"2019-05-10T02:00:00Z",819890342,776034681,0,0
"2019-05-10T03:00:00Z",776408096,830159033,0,0
"2019-05-10T04:00:00Z",826110086,836114646,0,0
"2019-05-10T05:00:00Z",1034936595,1059972741,0,0
"2019-05-10T06:00:00Z",1039212114,991908504,0,0
"2019-05-10T07:00:00Z",1022464025,1023914112,0,0
"2019-05-10T08:00:00Z",1075642770,985686058,"0.20577568745016528",0
"2019-05-10T09:00:00Z",1055035913,1066345165,0,0
"2019-05-10T10:00:00Z",1061634536,1017232741,0,0
"2019-05-10T11:00:00Z",1076072442,1065217189,0,0
"2019-05-10T12:00:00Z",1061904372,993700729,0,0
"2019-05-10T13:00:00Z",1051809129,995627581,0,0
"2019-05-10T14:00:00Z",1055544997,1056246449,0,0
"2019-05-10T15:00:00Z",1039038521,951499088,"0.1611268681785681",0
"2019-05-10T16:00:00Z",946540104,958672814,0,0
"2019-05-10T17:00:00Z",982693333,992507465,0,0
"2019-05-10T18:00:00Z",1040505474,935129685,"0.4905767434238082",0
"2019-05-10T19:00:00Z",963020903,939986689,0,0
"2019-05-10T20:00:00Z",1017382900,963961601,0,0
"2019-05-10T21:00:00Z",974943158,1088045934,"-0.7722682995246348",0
"2019-05-10T22:00:00Z",986877436,1030182118,0,0
"2019-05-10T23:00:00Z",977686629,941932695,0,0
"2019-05-11T00:00:00Z",946411386,966556524,0,0
"2019-05-11T01:00:00Z",818997628,784074720,0,0
"2019-05-11T02:00:00Z",799954180,846475779,0,0
"2019-05-11T03:00:00Z",862299582,858120018,0,0
"2019-05-11T04:00:00Z",836341534,828086694,0,0
"2019-05-11T05:00:00Z",1025090070,1046594609,0,0
"2019-05-11T06:00:00Z",1007907120,1067678928,0,0
"2019-05-11T07:00:00Z",1027324682,1088063506,0,0
"2019-05-11T08:00:00Z",1016950649,1051273888,0,0
"2019-05-11T09:00:00Z",1090135061,1098340633,0,0
"2019-05-11T10:00:00Z",1066631292,1024281045,0,0
"2019-05-11T11:00:00Z",1087552149,1058387430,0,0
"2019-05-11T12:00:00Z",1011146902,1015432333,0,0
"2019-05-11T13:00:00Z",1096276461,1026680667,0,0
"2019-05-11T14:00:00Z",1053690335,1059753498,0,0
"2019-05-11T15:00:00Z",1026041317,958095353,0,0
"2019-05-11T16:00:00Z",995544290,992651073,0,0
"2019-05-11T17:00:00Z",964045673,1048923700,"-0.25093760912577723",0
"2019-05-11T18:00:00Z",1007207382,1063968310,0,0
"2019-05-11T19:00:00Z",976018535,979529681,0,0
"2019-05-11T20:00:00Z",1044530213,988558031,0,0
"2019-05-11T21:00:00Z",1056525176,1064442469,0,0
"2019-05-11T22:00:00Z",1009998583,1009830592,0,0
"2019-05-11T23:00:00Z",1020296930,1055121562,0,0
"2019-05-12T00:00:00Z",996836955,1072245293,"-0.07602588431787634",0
"2019-05-12T01:00:00Z",858490388,877835141,0,0
"2019-05-12T02:00:00Z",830213157,867673426,0,0
"2019-05-12T03:00:00Z",845167877,898122372,0,0
"2019-05-12T04:00:00Z",837203412,904874613,0,0
"2019-05-12T05:00:00Z",1100015423,1142407268,0,0
"2019-05-12T06:00:00Z",1074240368,1055180185,0,0
"2019-05-12T07:00:00Z",1085046504,1085737185,0,0
"2019-05-12T08:00:00Z",1119540427,1082311297,0,0
"2019-05-12T09:00:00Z",1066062542,1131985972,0,0
"2019-05-12T10:00:00Z",1111993335,1079925862,0,0
"2019-05-12T11:00:00Z",1074743022,1066784015,0,0
"2019-05-12T12:00:00Z",1075393902,1117317110,0,0
"2019-05-12T13:00:00Z",1096429594,1130798183,0,0
"2019-05-12T14:00:00Z",1104942722,1103074749,0,0
"2019-05-12T15:00:00Z",1043375756,1101617496,0,0
"2019-05-12T16:00:00Z",1004789142,1101079639,"-0.46173383894321646",0
"2019-05-12T17:00:00Z",1009115136,900820101,"0.5444972403123636",0
"2019-05-12T18:00:00Z",1036882213,1017839437,0,0
"2019-05-12T19:00:00Z",998556234,1001779197,0,0
"2019-05-12T20:00:00Z",1061527144,1049587774,0,0
"2019-05-12T21:00:00Z",1059037422,1058227161,0,0
"2019-05-12T22:00:00Z",982935955,1058797054,"-0.08438868967444167",0
"2019-05-12T23:00:00Z",1070078489,1054605743,0,0
"2019-05-13T00:00:00Z",1074805675,1043048596,0,0
"2019-05-13T01:00:00Z",823993813,910291002,"-0.27715052104596016",0
"2019-05-13T02:00:00Z",845965247,905303149,0,0
"2019-05-13T03:00:00Z",908350645,931745005,0,0
"2019-05-13T04:00:00Z",909155856,864170350,0,0
"2019-05-13T05:00:00Z",594596972,627419727,0,0
"2019-05-13T06:00:00Z",588339826,575142813,0,0
"2019-05-13T07:00:00Z",513974580,575145053,0,0
"2019-05-13T08:00:00Z",498608477,585891796,"-0.29536502560426325",0
"2019-05-13T09:00:00Z",564220831,544958874,0,0
"2019-05-13T10:00:00Z",526136510,632742347,"-0.6522653302465867",0
"2019-05-13T11:00:00Z",537404241,546773769,0,0
"2019-05-13T12:00:00Z",503702057,610584053,"-0.6573661730939895",0
"2019-05-13T13:00:00Z",562529456,633507810,0,0
"2019-05-13T14:00:00Z",565679688,564944533,0,0
"2019-05-13T15:00:00Z",446033781,560563469,"-0.7986243592979421",0
"2019-05-13T16:00:00Z",493641472,522400724,0,0
"2019-05-13T17:00:00Z",916767394,662107538,"3.247956998067613",1
"2019-05-13T18:00:00Z",467545424,548863949,"-0.18519113438462445",0
"2019-05-13T19:00:00Z",466436663,573662268,"-0.6637128691125138",0
"2019-05-13T20:00:00Z",459461022,509270585,0,0
"2019-05-13T21:00:00Z",486413184,517477635,0,0
"2019-05-13T22:00:00Z",538919515,575824796,0,0
"2019-05-13T23:00:00Z",494288347,522450592,0,0
"2019-05-14T00:00:00Z",503115084,603523577,"-0.5377960868269708",0
"2019-05-14T01:00:00Z",338429270,430311996,"-0.38031925391960514",0
"2019-05-14T02:00:00Z",376607397,364011153,0,0
"2019-05-14T03:00:00Z",335536198,427357057,"-0.3791765220831175",0
"2019-05-14T04:00:00Z",305752110,401883713,"-0.4587989695644088",0
"2019-05-14T05:00:00Z",579716989,594813474,0,0
"2019-05-14T06:00:00Z",607277895,579660617,0,0
"2019-05-14T07:00:00Z",580925641,622273416,0,0
"2019-05-14T08:00:00Z",591887341,596443918,0,0
"2019-05-14T09:00:00Z",535053510,646599476,"-0.7435129324048917",0
"2019-05-14T10:00:00Z",542852243,593027059,0,0
"2019-05-14T11:00:00Z",600980027,650679140,0,0
"2019-05-14T12:00:00Z",572841825,668221530,"-0.44491088870298495",0
"2019-05-14T13:00:00Z",610227565,599359054,0,0
"2019-05-14T14:00:00Z",597944660,576893707,0,0
"2019-05-14T15:00:00Z",478582894,590995330,"-0.7595172364807544",0
"2019-05-14T16:00:00Z",533450021,553789459,0,0
"2019-05-14T17:00:00Z",523528503,610544672,"-0.2904305640256278",0
"2019-05-14T18:00:00Z",483109880,535662452,0,0
"2019-05-14T19:00:00Z",575159745,595826939,0,0
"2019-05-14T20:00:00Z",542252387,576321209,0,0
"2019-05-14T21:00:00Z",545441292,585313574,0,0
"2019-05-14T22:00:00Z",575681208,545089090,0,0
"2019-05-14T23:00:00Z",566276013,635604942,0,0
"2019-05-15T00:00:00Z",572591706,619561863,0,0
"2019-05-15T01:00:00Z",353152221,424187841,0,0
"2019-05-15T02:00:00Z",351089795,409733560,0,0
"2019-05-15T03:00:00Z",402680601,462472474,0,0
"2019-05-15T04:00:00Z",398099696,471750947,"-0.043571265355461714",0
"2019-05-15T05:00:00Z",1124558087,1169683606,0,0
"2019-05-15T06:00:00Z",1094578207,1031435363,0,0
"2019-05-15T07:00:00Z",1149602244,1087199599,0,0
"2019-05-15T08:00:00Z",1127141868,1065479423,0,0
"2019-05-15T09:00:00Z",1188500821,1127578576,0,0
"2019-05-15T10:00:00Z",1171529151,1111347106,0,0
"2019-05-15T11:00:00Z",1137436272,1077994427,0,0
"2019-05-15T12:00:00Z",1134543931,1075842286,0,0
"2019-05-15T13:00:00Z",1102054311,1044092866,0,0
"2019-05-15T14:00:00Z",1085571380,1028350134,0,0
"2019-05-15T15:00:00Z",1079571807,1023090761,0,0
"2019-05-15T16:00:00Z",1085991361,1030250515,0,0
"2019-05-15T17:00:00Z",1056982073,1001981427,0,0
"2019-05-15T18:00:00Z",1133881950,1079621504,0,0
"2019-05-15T19:00:00Z",1064259706,1010739460,0,0
"2019-05-15T20:00:00Z",1083322471,1030542425,0,0
"2019-05-15T21:00:00Z",1110532757,1058492910,0,0
"2019-05-15T22:00:00Z",1116891783,1065592136,0,0
"2019-05-15T23:00:00Z",1069608690,1019049243,0,0
"2019-05-16T00:00:00Z",1138721940,1088902693,0,0
"2019-05-16T01:00:00Z",891550671,842471624,0,0
"2019-05-16T02:00:00Z",930699055,882360208,0,0
"2019-05-16T03:00:00Z",913962202,866363555,0,0
"2019-05-16T04:00:00Z",880548252,833689804,0,0
"2019-05-16T05:00:00Z",1163276194,1117157946,0,0
"2019-05-16T06:00:00Z",1118538836,1073160788,0,0
"2019-05-16T07:00:00Z",1134609747,1089971899,0,0
"2019-05-16T08:00:00Z",1197648313,1153750665,0,0
"2019-05-16T09:00:00Z",1140866762,1097709314,0,0
"2019-05-16T10:00:00Z",1124279760,1081862512,0,0
"2019-05-16T11:00:00Z",1202915026,1161237977,0,0
"2019-05-16T12:00:00Z",1156873076,1115936227,0,0
"2019-05-16T13:00:00Z",1189829422,1149632773,0,0
"2019-05-16T14:00:00Z",1190081828,1150625379,0,0
"2019-05-16T15:00:00Z",1089603867,1050887618,0,0
"2019-05-16T16:00:00Z",1150060587,1112084538,0,0
"2019-05-16T17:00:00Z",1067572234,1030336384,0,0
"2019-05-16T18:00:00Z",1077762137,1041266487,0,0
"2019-05-16T19:00:00Z",1101599618,1065844168,0,0
"2019-05-16T20:00:00Z",1125614650,1090599400,0,0
"2019-05-16T21:00:00Z",1054136082,1019861032,0,0
"2019-05-16T22:00:00Z",1160099162,1126564312,0,0
"2019-05-16T23:00:00Z",1097202834,1064408184,0,0
"2019-05-17T00:00:00Z",1140124125,1108069674,0,0
"2019-05-17T01:00:00Z",999404394,968090143,0,0
"2019-05-17T02:00:00Z",930962307,900388256,0,0
"2019-05-17T03:00:00Z",984346459,954512608,0,0
"2019-05-17T04:00:00Z",989561872,960468221,0,0
"2019-05-17T05:00:00Z",1212679768,1184326317,0,0
"2019-05-17T06:00:00Z",1143875331,1116262080,0,0
"2019-05-17T07:00:00Z",1175140739,1148267687,0,0
"2019-05-17T08:00:00Z",1136172485,1110039633,0,0
"2019-05-17T09:00:00Z",1216091392,1190698740,0,0
"2019-05-17T10:00:00Z",1166238768,1141586316,0,0
"2019-05-17T11:00:00Z",1213483016,1189570764,0,0
"2019-05-17T12:00:00Z",1141226357,1118054305,0,0
"2019-05-17T13:00:00Z",1142413009,1119981157,0,0
"2019-05-17T14:00:00Z",1202291677,1180600024,0,0
"2019-05-17T15:00:00Z",1096804116,1075852663,0,0
"2019-05-17T16:00:00Z",1103237642,1083026389,0,0
"2019-05-17T17:00:00Z",1136332093,1116861040,0,0
"2019-05-17T18:00:00Z",1078214113,1059483260,0,0
"2019-05-17T19:00:00Z",1082330918,1064340265,0,0
"2019-05-17T20:00:00Z",1105565630,1088315177,0,0
"2019-05-17T21:00:00Z",1555286702,1212399509,"4.877577103936046",1
"2019-05-17T22:00:00Z",1170305747,1154535693,0,0
"2019-05-17T23:00:00Z",1081316124,1066286270,0,0
"2019-05-18T00:00:00Z",1105199753,1090910099,0,0
"2019-05-18T01:00:00Z",921977750,908428296,0,0
"2019-05-18T02:00:00Z",983638609,970829355,0,0
"2019-05-18T03:00:00Z",994542648,982473593,0,0
"2019-05-18T04:00:00Z",963769124,952440269,0,0
"2019-05-18T05:00:00Z",1181536839,1170948184,0,0
"2019-05-18T06:00:00Z",1201880958,1192032503,0,0
"2019-05-18T07:00:00Z",1221525336,1212417081,0,0
"2019-05-18T08:00:00Z",1183995519,1175627464,0,0
"2019-05-18T09:00:00Z",1230322064,1222694209,0,0
"2019-05-18T10:00:00Z",1155522276,1148634620,0,0
"2019-05-18T11:00:00Z",1188888461,1182741005,0,0
"2019-05-18T12:00:00Z",1145193164,1139785908,0,0
"2019-05-18T13:00:00Z",1155701298,1151034242,0,0
"2019-05-18T14:00:00Z",1188033929,1184107073,0,0
"2019-05-18T15:00:00Z",1085635585,1082448929,0,0
"2019-05-18T16:00:00Z",1119451105,1117004649,0,0
"2019-05-18T17:00:00Z",1174983532,1173277275,0,0
"2019-05-18T18:00:00Z",1189287942,1188321885,0,0
"2019-05-18T19:00:00Z",1104109113,1103883256,0,0
"2019-05-18T20:00:00Z",1112397263,1112911606,0,0
"2019-05-18T21:00:00Z",1187541501,1188796044,0,0
"2019-05-18T22:00:00Z",1132189425,1134184168,0,0
"2019-05-18T23:00:00Z",1176740195,1179475138,0,0
"2019-05-19T00:00:00Z",1193123726,1196598868,0,0
"2019-05-19T01:00:00Z",997973374,1002188716,0,0
"2019-05-19T02:00:00Z",987071459,992027001,0,0
"2019-05-19T03:00:00Z",1016780205,1022475947,0,0
"2019-05-19T04:00:00Z",1022792246,1029228188,0,0
"2019-05-19T05:00:00Z",1259584702,1266760844,0,0
"2019-05-19T06:00:00Z",1171617419,1179533761,0,0
"2019-05-19T07:00:00Z",1201434219,1210090760,0,0
"2019-05-19T08:00:00Z",1197268131,1206664872,0,0
"2019-05-19T09:00:00Z",1246202606,1256339547,0,0
"2019-05-19T10:00:00Z",1193402296,1204279437,0,0
"2019-05-19T11:00:00Z",1179520250,1191137591,0,0
"2019-05-19T12:00:00Z",1229313145,1241670686,0,0
"2019-05-19T13:00:00Z",1242054018,1255151758,0,0
"2019-05-19T14:00:00Z",1213590384,1227428324,0,0
"2019-05-19T15:00:00Z",1211392931,1225971071,0,0
"2019-05-19T16:00:00Z",1210114874,1225433214,0,0
"2019-05-19T17:00:00Z",1143940643,1025173676,"0.7379210826435185",0
"2019-05-19T18:00:00Z",1125394273,1142193013,0,0
"2019-05-19T19:00:00Z",1108593833,1126132773,0,0
"2019-05-19T20:00:00Z",1155662210,1173941349,0,0
"2019-05-19T21:00:00Z",1163561397,1182580736,0,0
"2019-05-19T22:00:00Z",1163391090,1183150629,0,0
"2019-05-19T23:00:00Z",1158459579,1178959318,0,0
"2019-05-20T00:00:00Z",1146162232,1167402171,0,0
"2019-05-20T01:00:00Z",1012664439,1034644578,0,0
"2019-05-20T02:00:00Z",1006936386,1029656725,0,0
"2019-05-20T03:00:00Z",1032638042,1056098580,0,0
"2019-05-20T04:00:00Z",964323187,988523925,0,0
"2019-05-20T05:00:00Z",726832364,751773302,0,0
"2019-05-20T06:00:00Z",673815250,699496388,0,0
"2019-05-20T07:00:00Z",673077290,699498628,0,0
"2019-05-20T08:00:00Z",683083834,710245372,0,0
"2019-05-20T09:00:00Z",641410712,669312450,0,0
